Epoch,Loss_D,Loss_G,Time
98,1.3863184452056885,0.6920952200889587,2025-09-30 20:28:42
99,1.3863164186477661,0.693538248538971,2025-09-30 20:28:57
100,1.3862810134887695,0.6926277279853821,2025-09-30 20:29:12
101,1.386401653289795,0.6936596632003784,2025-09-30 20:29:27
102,1.3862979412078857,0.6909579038619995,2025-09-30 20:29:41
103,1.386453628540039,0.6885495781898499,2025-09-30 20:29:56
104,1.3863224983215332,0.6966948509216309,2025-09-30 20:30:11
105,1.3862804174423218,0.6918006539344788,2025-09-30 20:30:26
106,1.3862924575805664,0.6908941864967346,2025-09-30 20:30:40
107,1.386298418045044,0.692823052406311,2025-09-30 20:30:55
108,1.3863004446029663,0.6909887194633484,2025-09-30 20:31:10
109,1.3862969875335693,0.6945341229438782,2025-09-30 20:31:25
110,1.3863134384155273,0.69478440284729,2025-09-30 20:31:39
111,1.386528730392456,0.7081120014190674,2025-09-30 20:31:54
112,1.386409044265747,0.6976607441902161,2025-09-30 20:32:09
113,1.3863627910614014,0.6920672655105591,2025-09-30 20:32:24
114,1.3878419399261475,0.6624007821083069,2025-09-30 20:32:38
115,1.3865580558776855,0.6903670430183411,2025-09-30 20:32:53
116,1.386818766593933,0.6807746887207031,2025-09-30 20:33:08
117,1.386843204498291,0.6793885827064514,2025-09-30 20:33:22
118,1.3868284225463867,0.7120071053504944,2025-09-30 20:33:37
119,1.4506030082702637,0.647161602973938,2025-09-30 20:33:52
120,1.3864294290542603,0.6925424933433533,2025-09-30 20:34:06
121,1.3864094018936157,0.6908252239227295,2025-09-30 20:34:21
122,1.3863030672073364,0.6944085955619812,2025-09-30 20:34:36
123,1.3863496780395508,0.6929188370704651,2025-09-30 20:34:51
124,1.3863286972045898,0.6946240663528442,2025-09-30 20:35:05
125,1.3862981796264648,0.6924965977668762,2025-09-30 20:35:20
126,1.3863203525543213,0.6905758380889893,2025-09-30 20:35:35
127,1.3863070011138916,0.6931905746459961,2025-09-30 20:35:49
128,1.3863704204559326,0.6902647018432617,2025-09-30 20:36:04
129,1.3864312171936035,0.6958886981010437,2025-09-30 20:36:19
130,1.386317491531372,0.6949494481086731,2025-09-30 20:36:33
131,1.3863508701324463,0.6993930339813232,2025-09-30 20:36:48
132,1.387329339981079,0.7014676928520203,2025-09-30 20:37:03
133,1.386368751525879,0.6955384016036987,2025-09-30 20:37:18
134,1.3863755464553833,0.6925750970840454,2025-09-30 20:37:32
135,1.3863334655761719,0.6923441886901855,2025-09-30 20:37:47
136,1.3868892192840576,0.7034367918968201,2025-09-30 20:38:02
137,1.38639235496521,0.6882784962654114,2025-09-30 20:38:17
138,1.3862942457199097,0.6939445734024048,2025-09-30 20:38:31
139,1.3863015174865723,0.6936478018760681,2025-09-30 20:38:46
140,1.3863415718078613,0.6981182098388672,2025-09-30 20:39:01
141,1.3870782852172852,0.7265411019325256,2025-09-30 20:39:15
142,1.386458158493042,0.694747269153595,2025-09-30 20:39:30
143,1.3863905668258667,0.6970293521881104,2025-09-30 20:39:45
144,1.386486530303955,0.6974434852600098,2025-09-30 20:40:00
145,1.386293888092041,0.6920229196548462,2025-09-30 20:40:14
146,1.3914737701416016,0.7384757399559021,2025-09-30 20:40:29
147,1.3862967491149902,0.6933016180992126,2025-09-30 20:40:44
148,1.4106807708740234,0.7060102820396423,2025-09-30 20:40:58
149,1.386305570602417,0.6897194385528564,2025-09-30 20:41:13
150,1.3863186836242676,0.6917440891265869,2025-09-30 20:41:28
151,1.386291742324829,0.6923978328704834,2025-09-30 20:41:43
152,1.3863723278045654,0.6944255232810974,2025-09-30 20:41:57
153,1.3863005638122559,0.6918856501579285,2025-09-30 20:42:12
154,1.3874549865722656,0.6619624495506287,2025-09-30 20:42:27
155,1.3863246440887451,0.6878462433815002,2025-09-30 20:42:41
156,1.3863532543182373,0.6986603140830994,2025-09-30 20:42:56
157,1.3863251209259033,0.6911627650260925,2025-09-30 20:43:11
158,1.3863179683685303,0.6962928771972656,2025-09-30 20:43:26
159,1.3863816261291504,0.6887780427932739,2025-09-30 20:43:40
160,1.3863167762756348,0.6900578141212463,2025-09-30 20:43:55
161,1.386303186416626,0.69268798828125,2025-09-30 20:44:10
162,1.3862978219985962,0.693139374256134,2025-09-30 20:44:25
163,1.3863158226013184,0.695210874080658,2025-09-30 20:44:39
164,1.387296199798584,0.7079719305038452,2025-09-30 20:44:54
165,1.3863286972045898,0.6919634342193604,2025-09-30 20:45:09
166,1.3879873752593994,0.7077992558479309,2025-09-30 20:45:23
167,1.3862757682800293,0.6918749213218689,2025-09-30 20:45:38
168,1.386336326599121,0.6886046528816223,2025-09-30 20:45:53
169,1.3863558769226074,0.6946419477462769,2025-09-30 20:46:07
170,1.3863956928253174,0.6951707005500793,2025-09-30 20:46:22
171,1.3868052959442139,0.6972500681877136,2025-09-30 20:46:37
172,1.3898446559906006,0.7329131364822388,2025-09-30 20:46:52
173,1.3863446712493896,0.6928874850273132,2025-09-30 20:47:06
174,1.3863167762756348,0.691182017326355,2025-09-30 20:47:21
175,1.3863525390625,0.6993752717971802,2025-09-30 20:47:36
176,1.3865690231323242,0.6834500432014465,2025-09-30 20:47:51
177,1.3965452909469604,0.8177280426025391,2025-09-30 20:48:05
178,1.3863203525543213,0.6902534365653992,2025-09-30 20:48:20
179,1.386307716369629,0.6938245892524719,2025-09-30 20:48:35
180,1.3878095149993896,0.7135775089263916,2025-09-30 20:48:49
181,1.3938705921173096,0.7017025351524353,2025-09-30 20:49:04
182,1.3872292041778564,0.6708472967147827,2025-09-30 20:49:19
183,1.3869130611419678,0.6950706243515015,2025-09-30 20:49:34
184,1.3864235877990723,0.7050849795341492,2025-09-30 20:49:48
185,1.391472578048706,0.7766426205635071,2025-09-30 20:50:03
186,1.386335849761963,0.6941958069801331,2025-09-30 20:50:18
187,1.3863177299499512,0.6939678192138672,2025-09-30 20:50:32
188,1.38633394241333,0.6944610476493835,2025-09-30 20:50:47
189,1.3863189220428467,0.6954076290130615,2025-09-30 20:51:02
190,1.3863425254821777,0.6902023553848267,2025-09-30 20:51:16
191,1.386306881904602,0.6934654712677002,2025-09-30 20:51:32
192,1.3863173723220825,0.6936146020889282,2025-09-30 20:51:46
193,1.386308193206787,0.6935428977012634,2025-09-30 20:52:01
194,1.3863002061843872,0.6927781105041504,2025-09-30 20:52:16
195,1.3863048553466797,0.6949453353881836,2025-09-30 20:52:31
196,1.3863033056259155,0.6913873553276062,2025-09-30 20:52:45
197,1.3863158226013184,0.6955177187919617,2025-09-30 20:53:00
198,1.3863009214401245,0.6944229006767273,2025-09-30 20:53:15
199,1.3863060474395752,0.6920351386070251,2025-09-30 20:53:30
200,1.3863089084625244,0.6971820592880249,2025-09-30 20:53:44
201,1.3863499164581299,0.6930858492851257,2025-09-30 20:53:59
202,1.386608362197876,0.6851024627685547,2025-09-30 20:54:14
203,1.3863404989242554,0.6954619884490967,2025-09-30 20:54:28
204,1.391477108001709,0.7044839262962341,2025-09-30 20:54:43
205,1.411860466003418,0.8098320364952087,2025-09-30 20:54:58
206,1.3864021301269531,0.6922587156295776,2025-09-30 20:55:13
207,1.3863344192504883,0.6934983134269714,2025-09-30 20:55:27
208,1.3866467475891113,0.6909297108650208,2025-09-30 20:55:42
209,1.3863075971603394,0.6959603428840637,2025-09-30 20:55:57
210,1.3862848281860352,0.6927812099456787,2025-09-30 20:56:12
211,1.3864574432373047,0.6875413060188293,2025-09-30 20:56:27
212,1.389954686164856,0.6959573030471802,2025-09-30 20:56:41
213,1.3864543437957764,0.6970393061637878,2025-09-30 20:56:56
214,1.386298418045044,0.6952038407325745,2025-09-30 20:57:11
215,1.3862966299057007,0.694365382194519,2025-09-30 20:57:26
216,1.3863353729248047,0.6948351860046387,2025-09-30 20:57:40
217,1.3863930702209473,0.7039883136749268,2025-09-30 20:57:55
218,1.3862957954406738,0.6930838823318481,2025-09-30 20:58:10
219,1.3934482336044312,0.7107044458389282,2025-09-30 20:58:24
220,1.394439458847046,0.6330804228782654,2025-09-30 20:58:39
221,1.3863098621368408,0.6920357346534729,2025-09-30 20:58:54
222,1.3862977027893066,0.6931853890419006,2025-09-30 20:59:08
223,1.3871413469314575,0.6969404816627502,2025-09-30 20:59:23
224,1.3863252401351929,0.6939755082130432,2025-09-30 20:59:38
225,1.3863062858581543,0.6923706531524658,2025-09-30 20:59:53
226,1.3863002061843872,0.6950332522392273,2025-09-30 21:00:07
227,1.3863059282302856,0.6908829212188721,2025-09-30 21:00:22
228,1.4035344123840332,0.7265085577964783,2025-09-30 21:00:37
229,1.3863215446472168,0.6934652328491211,2025-09-30 21:00:51
230,1.3863039016723633,0.6919952034950256,2025-09-30 21:01:06
231,1.3863065242767334,0.6975122690200806,2025-09-30 21:01:21
232,1.3862967491149902,0.6931556463241577,2025-09-30 21:01:36
233,1.3863093852996826,0.69404536485672,2025-09-30 21:01:50
234,1.3863022327423096,0.6902474761009216,2025-09-30 21:02:05
235,1.386364221572876,0.6919905543327332,2025-09-30 21:02:20
236,1.3871357440948486,0.6781824231147766,2025-09-30 21:02:34
237,1.3863422870635986,0.6941423416137695,2025-09-30 21:02:49
238,1.3863492012023926,0.6936092376708984,2025-09-30 21:03:04
239,1.3875000476837158,0.6892151236534119,2025-09-30 21:03:18
240,1.3915190696716309,0.6555498242378235,2025-09-30 21:03:33
241,1.390098214149475,0.7536487579345703,2025-09-30 21:03:48
242,1.3863095045089722,0.691792368888855,2025-09-30 21:04:03
243,1.386291742324829,0.6935557723045349,2025-09-30 21:04:17
244,1.3863015174865723,0.6917476058006287,2025-09-30 21:04:32
245,1.3863903284072876,0.7058833837509155,2025-09-30 21:04:47
246,1.3865563869476318,0.68195641040802,2025-09-30 21:05:01
247,1.3863260746002197,0.6928130984306335,2025-09-30 21:05:16
248,1.3868095874786377,0.6896156072616577,2025-09-30 21:05:31
249,1.3865604400634766,0.693149745464325,2025-09-30 21:05:45
250,1.3863868713378906,0.6888811588287354,2025-09-30 21:06:00
251,1.38619065284729,0.6916223764419556,2025-09-30 21:06:15
252,1.3863312005996704,0.6927348375320435,2025-09-30 21:06:30
253,1.3864219188690186,0.6964346170425415,2025-09-30 21:06:44
254,1.3862900733947754,0.6924643516540527,2025-09-30 21:06:59
255,1.3863320350646973,0.6935201287269592,2025-09-30 21:07:14
256,1.3863718509674072,0.6935853362083435,2025-09-30 21:07:29
257,1.3863027095794678,0.692485511302948,2025-09-30 21:07:43
258,1.3880841732025146,0.7016587257385254,2025-09-30 21:07:58
259,1.387483835220337,0.6910372972488403,2025-09-30 21:08:13
260,1.386305570602417,0.6918066740036011,2025-09-30 21:08:27
261,1.3862974643707275,0.6928676962852478,2025-09-30 21:08:42
262,1.3863087892532349,0.69210284948349,2025-09-30 21:08:57
263,1.386307716369629,0.6917287707328796,2025-09-30 21:09:11
264,1.386305809020996,0.6927490830421448,2025-09-30 21:09:26
265,1.3862980604171753,0.6956799030303955,2025-09-30 21:09:41
266,1.3863084316253662,0.6938591599464417,2025-09-30 21:09:56
267,1.3863065242767334,0.6928810477256775,2025-09-30 21:10:10
268,1.3863575458526611,0.6919311285018921,2025-09-30 21:10:25
269,1.3864805698394775,0.6927911639213562,2025-09-30 21:10:40
270,1.3863003253936768,0.6947194337844849,2025-09-30 21:10:54
271,1.4201806783676147,0.625805675983429,2025-09-30 21:11:09
272,1.3864009380340576,0.6913925409317017,2025-09-30 21:11:24
273,1.3865175247192383,0.6907389760017395,2025-09-30 21:11:39
274,1.386312484741211,0.6950988173484802,2025-09-30 21:11:53
275,1.386346459388733,0.6971774101257324,2025-09-30 21:12:08
276,1.386291742324829,0.6928985714912415,2025-09-30 21:12:23
277,1.3863282203674316,0.6884106993675232,2025-09-30 21:12:38
278,1.3862758874893188,0.6932520866394043,2025-09-30 21:12:52
279,1.3871060609817505,0.7060396075248718,2025-09-30 21:13:07
280,1.3863856792449951,0.6850913763046265,2025-09-30 21:13:22
281,1.3887832164764404,0.6940594911575317,2025-09-30 21:13:37
282,1.3861958980560303,0.6927181482315063,2025-09-30 21:13:51
283,1.386383056640625,0.6907926201820374,2025-09-30 21:14:06
284,1.3863162994384766,0.6935482621192932,2025-09-30 21:14:21
285,1.3862969875335693,0.6939558386802673,2025-09-30 21:14:35
286,1.3864188194274902,0.6940489411354065,2025-09-30 21:14:50
287,1.3863470554351807,0.6913048028945923,2025-09-30 21:15:05
288,1.3863251209259033,0.6939091086387634,2025-09-30 21:15:20
289,1.3862988948822021,0.69345623254776,2025-09-30 21:15:34
290,1.3862147331237793,0.6923301219940186,2025-09-30 21:15:49
291,1.3862614631652832,0.6924505829811096,2025-09-30 21:16:04
292,1.386411428451538,0.6832464337348938,2025-09-30 21:16:19
293,1.386322021484375,0.6921736598014832,2025-09-30 21:16:33
294,1.386291742324829,0.6932756304740906,2025-09-30 21:16:48
295,1.3863399028778076,0.6946836709976196,2025-09-30 21:17:03
296,1.386303186416626,0.693016529083252,2025-09-30 21:17:17
297,1.3863003253936768,0.6939433813095093,2025-09-30 21:17:32
298,1.3862940073013306,0.6942865252494812,2025-09-30 21:17:47
299,1.4045002460479736,0.8214635848999023,2025-09-30 21:18:01
300,1.386644959449768,0.6978096961975098,2025-09-30 21:18:16
301,1.386296272277832,0.6939029693603516,2025-09-30 21:18:31
302,1.3863104581832886,0.6921783685684204,2025-09-30 21:18:46
303,1.3862996101379395,0.6926024556159973,2025-09-30 21:19:00
304,1.3866629600524902,0.6993958353996277,2025-09-30 21:19:15
305,1.3863736391067505,0.6926608085632324,2025-09-30 21:19:30
306,1.386457920074463,0.6842839121818542,2025-09-30 21:19:44
307,1.386305809020996,0.6945521831512451,2025-09-30 21:19:59
308,1.3862930536270142,0.6916884779930115,2025-09-30 21:20:14
309,1.3863050937652588,0.6933562159538269,2025-09-30 21:20:28
310,1.387824296951294,0.6898782253265381,2025-09-30 21:20:43
311,1.3863022327423096,0.6933861374855042,2025-09-30 21:20:58
312,1.3869611024856567,0.698918342590332,2025-09-30 21:21:13
313,1.3866931200027466,0.6984879374504089,2025-09-30 21:21:27
314,1.3863122463226318,0.6925443410873413,2025-09-30 21:21:42
315,1.387201189994812,0.688747763633728,2025-09-30 21:21:57
316,2.002798080444336,0.6991338133811951,2025-09-30 21:22:12
317,1.3863110542297363,0.6877140402793884,2025-09-30 21:22:26
318,1.3863129615783691,0.6924123764038086,2025-09-30 21:22:41
319,1.3863017559051514,0.693587064743042,2025-09-30 21:22:56
320,1.3862876892089844,0.6931960582733154,2025-09-30 21:23:10
321,1.386284589767456,0.6923545598983765,2025-09-30 21:23:25
322,1.3863104581832886,0.6924872398376465,2025-09-30 21:23:40
323,1.3863048553466797,0.6927945613861084,2025-09-30 21:23:55
324,1.3867127895355225,0.6947081089019775,2025-09-30 21:24:09
325,1.386297345161438,0.692842423915863,2025-09-30 21:24:24
326,1.3863108158111572,0.6924659609794617,2025-09-30 21:24:39
327,1.3864753246307373,0.6945441961288452,2025-09-30 21:24:53
328,1.3866171836853027,0.6930369734764099,2025-09-30 21:25:08
329,1.3863022327423096,0.6934555768966675,2025-09-30 21:25:23
330,1.3862926959991455,0.6929383873939514,2025-09-30 21:25:38
331,1.3862961530685425,0.6924428939819336,2025-09-30 21:25:52
332,1.3862993717193604,0.6927677392959595,2025-09-30 21:26:07
333,1.3862977027893066,0.6951181888580322,2025-09-30 21:26:22
334,1.4133617877960205,0.6318955421447754,2025-09-30 21:26:37
335,1.3898303508758545,0.6896148920059204,2025-09-30 21:26:51
336,1.3863093852996826,0.6908107995986938,2025-09-30 21:27:06
337,1.3883380889892578,0.6869787573814392,2025-09-30 21:27:21
338,1.386322021484375,0.6942334771156311,2025-09-30 21:27:35
339,1.3866517543792725,0.6932001113891602,2025-09-30 21:27:50
340,1.3863921165466309,0.6941914558410645,2025-09-30 21:28:05
341,1.3885148763656616,0.6807858943939209,2025-09-30 21:28:20
342,1.3863447904586792,0.692319393157959,2025-09-30 21:28:34
343,1.393871545791626,0.7134954929351807,2025-09-30 21:28:49
344,1.3864023685455322,0.6949935555458069,2025-09-30 21:29:04
345,1.3862991333007812,0.6937474012374878,2025-09-30 21:29:18
346,1.3863098621368408,0.6920680403709412,2025-09-30 21:29:33
347,1.3907325267791748,0.7078238129615784,2025-09-30 21:29:48
348,1.386299729347229,0.6936229467391968,2025-09-30 21:30:02
349,1.3863346576690674,0.6940781474113464,2025-09-30 21:30:17
350,1.3862985372543335,0.6930623054504395,2025-09-30 21:30:32
351,1.3863037824630737,0.6923094391822815,2025-09-30 21:30:47
352,1.386296033859253,0.692350447177887,2025-09-30 21:31:02
353,1.3863003253936768,0.6941066384315491,2025-09-30 21:31:16
354,1.3862996101379395,0.6926068663597107,2025-09-30 21:31:31
355,1.3863754272460938,0.6964980363845825,2025-09-30 21:31:46
356,1.3863117694854736,0.6931792497634888,2025-09-30 21:32:01
357,1.396632432937622,0.6817243099212646,2025-09-30 21:32:16
358,1.386321783065796,0.692277729511261,2025-09-30 21:32:30
359,1.3863048553466797,0.6930288076400757,2025-09-30 21:32:45
360,1.386480689048767,0.6911352872848511,2025-09-30 21:33:00
361,1.3863706588745117,0.6913372874259949,2025-09-30 21:33:15
362,1.3876396417617798,0.6976348757743835,2025-09-30 21:33:30
363,1.387730360031128,0.6589841842651367,2025-09-30 21:33:44
364,1.3863000869750977,0.691810131072998,2025-09-30 21:33:59
365,1.38630211353302,0.6929410099983215,2025-09-30 21:34:14
366,1.3862944841384888,0.6934740543365479,2025-09-30 21:34:29
367,1.3862919807434082,0.6927445530891418,2025-09-30 21:34:44
368,1.3863005638122559,0.6932995915412903,2025-09-30 21:34:58
369,1.3862948417663574,0.6931373476982117,2025-09-30 21:35:13
370,1.386293888092041,0.6930652260780334,2025-09-30 21:35:28
371,1.388540506362915,0.6905674338340759,2025-09-30 21:35:43
372,1.3862955570220947,0.693295955657959,2025-09-30 21:35:58
373,1.3862959146499634,0.6936122179031372,2025-09-30 21:36:12
374,1.387272596359253,0.706052303314209,2025-09-30 21:36:27
375,1.3872666358947754,0.7103696465492249,2025-09-30 21:36:42
376,1.3862953186035156,0.6928663849830627,2025-09-30 21:36:57
377,1.3863224983215332,0.6932773590087891,2025-09-30 21:37:12
378,1.3863146305084229,0.693579912185669,2025-09-30 21:37:26
379,1.386305809020996,0.691715657711029,2025-09-30 21:37:41
380,1.3863022327423096,0.6935349106788635,2025-09-30 21:37:56
381,1.386338233947754,0.6903440356254578,2025-09-30 21:38:11
382,1.3863133192062378,0.6921395659446716,2025-09-30 21:38:26
383,1.3863341808319092,0.6928827166557312,2025-09-30 21:38:40
384,1.3862998485565186,0.6928480267524719,2025-09-30 21:38:55
385,1.3897898197174072,0.7008764743804932,2025-09-30 21:39:10
386,1.3863086700439453,0.6936473846435547,2025-09-30 21:39:25
387,1.3873618841171265,0.6899755001068115,2025-09-30 21:39:40
388,1.3862926959991455,0.6933701038360596,2025-09-30 21:39:55
389,1.3862957954406738,0.6928558945655823,2025-09-30 21:40:09
390,1.3863017559051514,0.692769467830658,2025-09-30 21:40:24
391,1.386305332183838,0.6932351589202881,2025-09-30 21:40:39
392,1.38657546043396,0.6925786733627319,2025-09-30 21:40:54
393,1.3862969875335693,0.692326545715332,2025-09-30 21:41:09
394,1.3869035243988037,0.694509744644165,2025-09-30 21:41:23
395,1.3862968683242798,0.6940373778343201,2025-09-30 21:41:38
396,1.3862974643707275,0.692564070224762,2025-09-30 21:41:53
397,1.3863080739974976,0.6937993764877319,2025-09-30 21:42:08
398,1.3862955570220947,0.6922020316123962,2025-09-30 21:42:23
399,1.3862979412078857,0.6926990151405334,2025-09-30 21:42:38
400,1.386298656463623,0.6926844120025635,2025-09-30 21:42:52
401,1.3862953186035156,0.6927320957183838,2025-09-30 21:43:07
402,1.3862981796264648,0.6934729218482971,2025-09-30 21:43:22
403,1.386298418045044,0.6926978826522827,2025-09-30 21:43:37
404,1.386368751525879,0.6954006552696228,2025-09-30 21:43:52
405,1.3867032527923584,0.6885083317756653,2025-09-30 21:44:07
406,1.3863096237182617,0.6945687532424927,2025-09-30 21:44:21
407,1.3863459825515747,0.6934544444084167,2025-09-30 21:44:36
408,1.3864731788635254,0.6951509118080139,2025-09-30 21:44:51
409,1.3876643180847168,0.6918123960494995,2025-09-30 21:45:06
410,1.3862922191619873,0.6929325461387634,2025-09-30 21:45:21
411,1.386305332183838,0.6927292943000793,2025-09-30 21:45:35
412,1.3871095180511475,0.6902563571929932,2025-09-30 21:45:50
413,1.3863390684127808,0.6939986944198608,2025-09-30 21:46:05
414,1.386305570602417,0.6932650804519653,2025-09-30 21:46:20
415,1.3871699571609497,0.6978971362113953,2025-09-30 21:46:35
416,1.3863617181777954,0.6941083669662476,2025-09-30 21:46:49
417,1.3867098093032837,0.6889975666999817,2025-09-30 21:47:04
418,1.388064980506897,0.701860249042511,2025-09-30 21:47:19
419,1.3862987756729126,0.6934730410575867,2025-09-30 21:47:34
420,1.3864517211914062,0.6928877234458923,2025-09-30 21:47:49
421,1.386312484741211,0.6930636167526245,2025-09-30 21:48:04
422,1.38651442527771,0.6966471672058105,2025-09-30 21:48:19
423,1.3957898616790771,0.7236754894256592,2025-09-30 21:48:33
424,1.386306881904602,0.6918675899505615,2025-09-30 21:48:48
425,1.3863515853881836,0.6930057406425476,2025-09-30 21:49:03
426,1.386307716369629,0.6932996511459351,2025-09-30 21:49:18
427,1.3862946033477783,0.6934612989425659,2025-09-30 21:49:33
